HIV1	HIV2	HIV3	HIV4	Cont1	Cont2	Cont3	Cont4
145.2857	78.33102	87.21412	117.85855	204.56157	113.72932	142.90053	185.20035
14.1607	26.91435	12.94181	15.38942	7.27315	53.30238	5.07539	18.59041
47.83457	23.49936	32.47593	34.17562	61.03336	20.32098	28.38049	35.52147
65.85956	46.31175	41.16032	50.97257	65.75961	37.7345	45.34722	56.30006
2.5979	6.34858	17.31956	7.9015	17.9141	13.38783	10.90919	20.8424
179.22757	87.49979	103.90586	110.61296	178.04193	98.84721	129.73041	153.24983
6.17949	5.69191	5.37546	6.45066	16.36238	8.79326	18.20798	18.31811
247.0165	117.72061	130.25424	144.2049	201.43304	95.13114	164.30807	172.24707
335.17807	189.51375	199.25165	214.85681	371.0943	204.98215	292.53888	279.93948
106.66033	54.89345	89.40716	74.98859	133.54942	83.76669	125.67299	120.71806
29.20578	13.09767	10.26299	15.18582	26.03894	15.36674	10.68276	16.96049
23.20783	10.11832	36.58282	22.62067	31.91937	5.89178	14.38303	19.0201
64.28882	24.97713	32.16522	52.95803	91.21961	37.65421	43.64408	34.03333
13.81586	7.54155	8.63777	24.68236	11.09887	21.921	12.72877	18.60377
947.1085	450.3049	622.40967	547.8627	1114.9016	531.8043	1135.4387	928.8549
198.96532	102.63184	146.94241	125.02054	248.93033	129.72763	266.64502	202.08752
355.52124	156.58623	277.05664	232.90173	433.6701	190.95073	522.76404	376.4384
14.79657	12.73786	29.50297	7.07212	30.84488	17.75807	27.12816	16.07664
91.36749	113.68549	41.81125	146.95753	98.39544	149.29118	43.56159	184.00491
139.42108	180.99269	71.63306	201.57504	163.35947	237.3312	91.29484	328.65237
564.6967	699.997	253.84155	713.7838	681.4417	956.85504	453.31018	1339.6984
44.66115	52.63872	24.02467	55.53914	59.849	56.65714	27.36653	63.19492
147.87778	149.53629	81.02122	176.88402	211.5649	221.37839	142.58336	314.12607
9.22561	101.9201	6.16793	69.00466	10.67059	27.42699	7.23413	10.87439
323.95007	318.6499	135.61812	496.55765	313.36188	345.9003	194.48584	490.71555
33.28628	18.1934	25.76106	35.69325	53.15314	45.9432	13.56228	28.4948
358.65582	304.49866	237.3615	347.86667	401.4476	437.3709	304.11084	634.0207
19.83148	16.99469	82.76928	12.7898	22.36191	14.55499	23.28541	25.07378
113.71609	54.01675	42.21345	87.6619	98.59498	62.75136	58.36401	102.07114
87.49466	63.67256	49.92318	109.6301	68.39537	48.28163	42.55095	72.66353
78.05394	53.19968	69.60922	79.35625	103.84418	60.92173	85.3979	112.5591
98.48341	68.42619	100.87792	102.91228	77.67245	58.32233	59.84766	78.06788
75.98261	47.08466	51.05544	78.46989	97.25871	47.53924	55.10808	91.24345
27.72875	14.67636	25.39809	19.08534	33.18911	21.92608	15.53844	26.35758
13.94763	11.12536	4.21859	7.69364	19.77995	14.61071	11.50966	17.75294
84.23544	31.54503	46.43515	51.72025	72.48164	30.86461	53.28537	73.66557
240.63692	129.75389	188.3972	180.96378	218.82344	124.35281	163.07518	198.65134
42.4355	27.13759	31.61029	35.47474	64.88779	31.91308	45.27464	53.04308
75.44575	63.90118	52.25596	51.94368	80.54694	59.00798	75.52369	84.7729
155.21838	87.86804	95.33088	132.26843	222.80057	121.66642	154.57385	182.19638
40.84261	40.31998	36.46064	49.2204	44.05662	31.23967	26.84887	38.78038
294.8808	163.22652	198.62639	210.50261	324.2323	200.09622	230.25479	262.50464
135.32687	61.17999	84.24429	122.14899	129.7298	58.09108	77.07565	122.53049
60.85479	24.46849	34.19291	42.06679	80.59239	21.37687	45.31897	48.4039
10.1734	10.19463	22.73689	25.00162	28.69063	22.56191	11.62277	16.44374
15.58288	6.02313	13.20369	21.56684	7.34758	9.60952	3.76138	16.84932
51.78342	41.13039	30.45131	40.37911	67.08247	48.10968	25.78372	40.00025
70.73446	49.2332	47.10733	45.64454	95.31327	49.22182	69.01904	70.82398
45.76094	30.5832	21.79187	32.34685	54.92813	35.82681	33.48751	35.59022
43.97981	24.88721	27.90583	27.67468	59.2959	23.69994	24.60386	31.39633
186.06943	102.92505	133.03252	112.84092	161.0498	89.16652	123.39643	119.43025
208.03178	105.88563	152.35115	148.6251	234.86133	116.13234	181.02116	171.9014
58.13717	39.50635	34.79203	127.91965	81.1239	60.32813	47.21078	78.2993
78.01038	50.52466	44.76921	60.65419	89.60385	68.2702	61.91972	63.49817
40.22482	32.56311	25.43736	47.96198	49.52572	33.30671	39.91693	44.3466
7.06405	13.55691	5.39696	33.47016	22.53032	7.76986	22.50058	22.84173
48.05536	15.81532	43.23325	614.5117	49.34512	21.8841	51.02	64.11471
136.0057	63.58474	155.49672	115.22204	215.824	115.23534	254.4298	162.36389
75.8407	110.10781	32.21694	102.89568	48.1017	79.14789	19.43382	99.87025
22.40043	39.30582	178.75401	58.30054	26.35066	37.8968	33.86676	41.91986
57.20127	69.78178	63.31927	101.79136	76.4903	106.66838	41.78199	152.8537
53.32207	57.70063	39.81119	84.78079	47.45802	65.69859	17.73807	57.30416
273.52695	300.09192	104.88854	293.28845	263.4347	358.00702	156.25148	436.8324
148.93759	156.76544	69.45836	172.17465	140.02731	160.33846	81.49406	225.7811
35.06252	38.41323	27.50734	39.74487	40.14499	40.62304	17.72126	40.26966
359.18445	311.08676	163.6657	394.60883	364.14978	353.6038	250.09355	565.4016
35.24727	18.85759	64.34177	48.1733	43.42175	33.734	15.95536	54.84204
16.22274	13.56648	60.52387	26.01043	19.95661	20.92396	16.3681	14.60039
107.74609	78.04011	72.70427	84.55566	112.30342	89.10554	97.37299	119.35605
97.14478	57.74229	44.35116	74.17123	166.20538	90.32648	48.62809	95.95948
114.31123	45.14076	46.57818	92.89433	129.90028	54.88515	57.74492	115.06076
26.36583	20.19535	27.97937	37.98606	38.23331	31.05014	22.22742	33.62867
23.03992	17.31	23.08568	27.17438	38.47666	15.10112	22.5182	22.98794
24.27566	7.31005	18.01602	28.42542	34.82493	25.88146	15.39262	12.09202
28.48375	12.54149	18.96122	32.83354	41.78407	23.78417	25.6583	17.6386
18.1139	5.41579	17.01654	24.67738	32.45218	12.2099	14.89054	13.11534
13.0094	7.92561	17.90509	19.55651	32.53321	21.63058	12.34364	23.82606
53.12651	35.04449	41.49881	56.55453	63.0364	52.03159	52.61916	55.05585
60.28811	34.21976	53.69945	39.37607	88.94308	42.81635	58.64913	77.63026
22.29649	16.17286	42.26742	13.32033	84.46136	22.66272	17.35789	22.47695
44.77085	28.95484	35.39246	31.21041	61.9237	25.82372	41.79744	41.43834
51.48758	26.10252	29.81717	29.50494	71.94538	19.57619	12.18685	27.5102
187.39287	108.85881	126.08755	140.02393	257.8489	136.04234	173.70319	194.44652
25.34308	5.55247	28.19928	31.62718	32.93101	17.61214	30.02916	28.43425
22.99788	14.23511	28.41709	24.67993	38.4169	14.28595	18.36774	27.38411
20.67311	13.84036	19.61105	28.29998	16.36918	9.85154	10.484	28.48835
41.15746	28.97072	22.49836	44.87796	29.57108	22.50493	14.07548	31.78324
44.21612	21.67531	29.93435	43.36236	41.28185	18.64725	22.69145	30.17271
41.12913	23.90059	39.93077	31.0797	50.73092	24.85699	32.68291	38.46026
96.38477	61.63179	95.63391	66.75203	115.90394	63.79142	59.61142	66.55353
363.41022	162.82077	228.381	205.07515	609.35266	267.7445	511.82202	421.67926
34.94381	15.46432	223.47638	42.79805	58.50916	30.1397	53.42686	39.04319
167.32622	81.39398	141.70827	110.51873	159.16194	84.00413	147.00494	127.64944
13.18159	8.25944	22.37432	30.73711	15.33155	19.90572	19.07977	9.94692
16.65252	2.71669	11.61737	13.37415	12.78545	25.60842	14.88265	7.58979
24.74745	11.6786	47.58299	45.46242	58.57269	13.63387	19.4735	18.42237
63.40062	32.53402	56.94883	93.87856	55.23373	36.55163	37.16416	36.53667
19.23137	11.29409	36.2435	87.11008	21.48282	19.79966	20.76217	18.66211
27.49656	26.2259	24.44139	56.25858	24.10353	32.20756	25.60589	41.04532
16.18167	15.46206	22.51245	27.78631	20.42258	18.10789	3.34436	19.43942
36.96057	36.27345	58.43367	50.82868	40.13234	49.30389	19.30232	56.66893
14.81025	6.75734	34.65612	16.69933	10.70808	19.48966	14.07761	14.68089
50.67026	58.2539	49.57032	80.91483	49.30685	71.04807	30.40295	61.32409
40.10144	58.74995	26.11423	52.99771	50.59323	80.7085	38.51141	88.62813
127.48839	38.08952	33.63266	44.88896	536.61383	47.40892	25.31111	49.60358
390.03284	354.29163	163.68753	425.89447	397.813	440.1935	268.53745	708.67633
53.97685	34.46463	73.339	84.49207	86.57016	48.26882	25.73161	68.95871
19.56232	15.03986	63.42145	28.57771	19.7736	23.84524	13.37503	33.01096
38.25551	24.32496	39.03447	43.3761	46.59505	29.69908	18.74378	36.72315
81.65864	67.16042	46.79781	63.6123	82.3805	59.84277	59.87199	82.04919
52.98886	37.55664	36.19689	47.88403	48.95248	38.42218	26.78848	50.46099
12.88428	17.88578	16.14386	18.40426	30.59321	15.0316	21.20572	24.63277
27.07784	24.84562	46.84576	39.62128	33.76098	29.56116	20.3714	36.50734
40.2191	13.73698	22.37005	40.78408	66.42574	23.51507	23.15686	27.17872
37.90172	27.49665	40.83422	28.50275	38.10578	19.4022	18.07479	23.07526
5.49713	5.17307	14.10306	7.38072	19.87972	9.53286	8.80107	9.75328
141.48895	99.92377	101.45837	131.3998	178.54962	142.32625	139.74979	151.5812
35.62404	15.96521	19.24155	28.13541	36.14024	18.02009	11.92571	31.90093
56.34387	33.39468	52.03123	46.32199	72.51823	53.39142	55.96799	68.72797
101.64989	67.27593	70.95398	68.96355	132.55542	79.40545	97.10652	93.98354
19.8631	7.72426	27.85687	20.81427	45.176	21.72793	28.22534	22.9443
31.07151	21.87891	24.0955	32.11046	53.1576	29.7922	35.69796	39.51128
71.06056	51.87557	45.27362	46.76134	99.5687	55.49424	61.49519	76.80747
62.87597	43.85788	54.85812	57.99458	93.09441	45.3361	58.88352	60.71981
25.90743	8.93052	34.08816	17.858	29.9603	17.69724	23.94786	28.28513
24.92676	14.16911	8.41491	17.45155	55.93549	16.93881	11.00915	14.5835
38.58386	11.22799	33.82841	39.6173	44.28743	27.23516	22.58928	32.25554
18.33394	5.56426	13.69481	15.11797	35.36391	13.33688	10.44213	17.86651
27.80957	16.09344	31.05096	24.04046	36.21792	14.43736	23.25194	26.44565
46.62088	28.98489	53.87332	25.80886	49.80902	23.04764	40.59336	29.86577
60.78934	34.34604	108.90815	48.24811	63.68151	43.14864	47.99277	50.03329
21.87318	6.02318	8.79695	27.24193	18.64981	19.99428	17.72908	17.12562
32.70366	31.51098	38.40312	30.63683	23.51628	46.64206	29.58611	32.28836
22.76949	18.1956	35.49651	32.81095	12.85469	17.55769	44.40736	23.66946
121.65382	62.83604	92.16942	68.97311	152.80605	91.72765	156.49423	123.70835
93.77502	45.45181	83.61492	71.72209	125.5574	57.75001	139.81721	93.15663
1.67736	37.64244	19.68352	58.36212	17.9643	31.78684	24.92495	18.31257
24.15089	9.00686	24.24156	78.23845	25.89033	13.27432	37.42328	25.33006
31.4421	35.78992	20.17162	68.97839	31.16464	44.02663	18.83794	40.14542
8.4572	7.35369	4.46068	15.90719	13.66578	12.51192	8.19884	8.23356
20.79093	32.81135	53.3713	52.91814	21.48226	27.36585	14.09126	53.65701
78.22272	102.38072	53.49979	93.58081	70.34816	83.69242	48.11029	119.63246
243.42253	263.58475	109.51007	284.4863	281.96194	326.57025	186.04881	475.0549
51.30408	55.53138	50.33768	46.384	56.82809	62.14371	40.99438	69.74775
37.43135	41.79373	38.41338	61.73534	44.6353	62.29592	39.64186	88.83062
24.69533	30.20247	30.59775	26.27761	44.85681	38.51376	23.43933	58.4695
13.71694	18.13142	50.89391	29.37486	17.90043	9.29967	10.68633	31.17301
20.40964	12.86369	34.31129	24.30218	18.52938	23.79572	13.57264	30.43491
59.5939	55.67838	48.7656	56.11487	72.57735	56.74427	47.13223	70.13203
109.03915	87.51924	78.91826	56.47663	112.44243	100.49751	92.20407	75.70229
21.21355	18.62808	20.37654	25.61485	24.1823	19.73506	14.79176	39.82202
130.64124	85.33062	82.31509	107.93546	143.27599	94.68449	103.58782	187.04683
28.97916	18.09736	25.90464	27.6277	64.45441	24.49097	19.51796	32.81745
43.83953	22.19596	19.00684	35.43056	71.30115	30.60165	29.59488	53.73587
18.66065	12.29706	18.38169	12.86438	31.14247	4.07365	15.2586	19.03538
226.86761	117.33846	132.41122	183.63719	277.85114	178.13046	191.99274	290.0863
123.29733	65.99622	201.02936	81.99353	136.56027	73.3101	162.49222	157.70915
18.04533	3.75678	24.12858	9.95863	21.99697	14.095	15.53495	15.36385
24.56191	9.76189	32.01329	17.30723	57.66664	19.61851	12.61495	18.79533
25.52757	1.54152	28.70267	11.69277	26.77597	5.28987	13.27055	25.16318
29.50174	16.59273	17.33971	38.36524	47.09525	28.15677	22.72286	27.87243
17.20824	12.77074	20.33661	34.64309	20.40326	19.08287	14.3435	34.80784
14.57978	12.61121	22.02696	36.12604	20.41921	23.54847	16.9736	19.80027
18.9862	8.75691	12.73569	26.73541	21.33737	10.75006	7.37011	12.22378
12.24658	2.34576	19.65087	8.50111	10.65721	1.59066	5.82868	0.73832
68.68471	45.81584	58.18159	46.94581	95.36225	55.82265	67.76818	71.89435
12.8066	13.08834	16.02965	25.40691	37.07669	14.63026	24.00091	23.33451
51.26072	33.45158	40.57097	26.12175	65.54588	35.22656	44.16924	65.82352
5.64357	7.7458	4.62012	2.61422	22.98746	9.49743	10.76653	17.33889
75.57404	41.12244	59.6034	52.82343	93.11426	45.89912	80.50989	80.40806
17.58746	17.37402	27.18825	25.62339	53.34321	11.49974	10.04809	23.2668
4.90577	8.10093	27.88	21.2178	11.47478	33.88367	5.5252	8.50954
21.32094	17.73136	22.88521	12.22082	23.99741	23.82058	22.2146	7.05749
11.75134	4.56039	24.83141	15.9673	14.31564	12.8754	18.95233	19.54704
16.4152	10.7139	14.467	12.18861	13.0243	17.81965	16.99091	14.17287
16.79053	6.23364	9.26346	17.29236	101.15515	16.78599	9.47882	9.07688
19.2152	12.99654	69.50038	40.67809	32.50133	10.98541	30.0248	24.31753
31.27849	43.77926	39.47269	122.63479	58.81806	32.77592	39.41164	37.51303
14.47642	13.23717	18.99833	7.22566	10.51292	16.37587	12.63259	22.79177
22.73403	23.23141	34.78396	39.64608	18.94168	23.43667	11.36196	19.22396
16.62988	12.13705	23.68721	26.82383	19.28288	9.6428	7.67092	16.70757
21.73498	48.05964	28.60481	29.90809	17.6539	50.67062	7.01659	16.31384
6.32078	16.6939	25.50783	23.2619	10.85116	17.23847	8.44236	9.97725
8.74009	16.33921	25.86496	8.78908	8.80696	18.95526	0.9348	18.72291
9.50936	13.57175	31.54138	10.7971	11.68677	26.65762	9.07418	18.38418
90.7891	85.15421	79.18556	81.63759	96.24458	91.76281	69.55434	132.76392
18.05815	7.40013	37.58855	16.29087	17.56261	30.34533	14.86488	12.2081
25.97839	19.18879	55.45276	18.90652	21.84056	22.64295	32.84671	19.53886
12.61653	16.54531	46.15482	13.08825	13.90947	24.01553	8.68141	14.75299
9.11724	11.98154	0.92338	18.67315	19.89483	8.54608	10.53089	10.37678
7.98865	7.59842	9.31078	7.48407	14.20054	8.10998	14.56295	17.54162
9.43638	12.99083	13.04507	7.04105	25.15463	15.36528	6.90917	5.38571
65.41898	60.38667	47.55573	45.7249	87.58659	55.50095	51.40192	68.91072
75.87795	35.93569	36.03265	67.77016	93.87836	48.29952	45.93588	76.4148
43.15735	26.2739	34.17063	34.72468	57.2379	29.45277	41.72624	53.0356
9.17601	15.46046	27.43186	13.15256	12.00699	22.92005	19.76194	21.87473
4.77919	9.73719	16.35423	14.32079	10.45952	24.72169	6.18284	18.57785
69.68723	37.64459	213.16544	260.83908	71.5937	53.44855	72.60114	106.62401
26.37853	21.79739	32.01031	28.93394	49.86147	36.63083	26.9056	22.79701
174.22696	135.40182	107.23903	136.40756	277.6907	202.48586	216.15652	290.38196
38.48458	41.91981	30.40838	31.73122	67.43346	42.68678	36.14877	26.45881
36.69132	29.39169	29.08907	63.29884	39.50053	41.3945	35.58087	38.82887
45.54376	18.68052	35.0499	44.31585	54.60174	16.67252	34.69772	43.09608
129.86458	43.48877	64.44627	88.49386	116.99888	50.58889	84.42584	99.25101
701.5147	348.32507	463.2964	550.6409	928.443	457.53714	529.3644	610.69977
23.44001	21.68027	13.68648	22.19532	30.70793	37.27945	16.48153	28.69497
9.43031	13.64393	19.69289	23.97416	30.99593	15.62306	11.32914	28.51263
243.09467	112.51433	99.4853	147.41454	212.51349	98.85357	147.13174	202.764
69.48096	28.10323	40.51527	38.80924	131.42407	45.5126	83.15761	85.62626
17.86814	17.12296	6.6256	9.57273	22.02634	38.2793	9.25338	19.23285
36.55461	35.97252	33.91193	35.22842	57.23656	27.15402	31.46319	24.84545
3.66116	7.83448	3.07706	22.83913	23.58972	7.04593	3.14618	24.38601
26.06828	16.1447	81.3855	19.77741	49.13851	36.83237	34.97692	25.45627
1.59751	15.84467	12.8974	7.30939	4.02469	6.93106	12.80524	4.93443
6.00422	4.50001	0.77119	18.3304	3.09984	17.48304	2.37553	1.80391
58.1487	32.20995	30.19074	52.14498	61.58245	48.48283	67.62164	44.04489
60.41538	51.02973	67.39026	45.59502	62.65194	49.87009	81.00555	54.73243
22.11817	13.02587	25.41609	94.07976	71.79004	13.18906	22.36436	5.92684
24.99469	6.91055	21.01648	16.41665	15.04491	20.12006	8.88156	31.94532
13.53639	18.33802	21.5233	31.91765	7.4553	26.92614	3.43891	8.36562
39.80735	34.38887	39.57102	44.49104	37.47849	28.25102	30.10027	30.59978
35.83277	45.31431	14.06601	62.73656	23.04237	30.22279	16.25883	43.40982
238.06117	289.78784	85.96281	316.066	252.97993	346.98303	150.52261	494.5951
34.58079	24.41835	27.66183	23.23988	32.45282	36.69954	25.64885	42.98436
48.91732	42.9781	30.45673	81.01755	59.23935	68.69071	29.06094	68.87791
52.82743	40.34809	73.81747	81.7871	68.26824	71.71648	30.20399	86.0906
16.56297	14.29332	35.54403	18.75228	19.01061	24.56706	16.88667	25.51514
18.35713	17.99566	41.06245	34.3253	19.65085	22.21301	9.52205	30.10761
92.71358	69.96115	57.3726	70.24882	117.02595	102.31052	65.97366	67.16587
230.13629	181.44386	87.37606	201.48868	226.56273	200.2453	160.68544	347.72263
841.14325	553.19916	322.91867	613.3089	1251.3281	916.7177	937.9333	1659.1547
1996.9117	1227.2048	773.60583	1344.6699	1508.9829	1049.2115	1211.6099	2007.4241
782.74805	473.19067	365.45197	585.13495	761.20355	499.09326	518.0222	808.2032
149.7225	79.49593	79.78452	95.42361	233.34677	113.09418	110.7468	145.1251
1290.1035	695.22144	579.1641	936.0177	1322.14	791.68225	896.19684	1400.848
143.00166	91.32203	108.51514	148.95078	159.50758	119.95547	148.3534	165.13345
102.06432	69.17258	77.33711	73.91725	105.57889	74.25281	66.57213	91.37013
531.33234	254.62831	257.20288	372.27765	444.27994	250.61829	360.25928	495.40332
135.46951	114.19405	109.54521	111.92939	156.87259	117.10009	136.05374	146.35364
33.50659	11.21615	35.92225	49.03589	71.17094	34.0617	41.19324	59.54611
110.4269	76.40018	75.51023	97.13554	119.51949	94.49653	108.07539	129.63582
2950.9822	1354.8973	1978.8159	2262.498	3364.7498	1683.6991	2264.8071	2578.2407
1570.8422	713.81934	831.54065	936.0893	1743.4688	813.53796	1508.8445	1629.4518
100.6217	40.37218	60.2631	96.85065	131.35728	57.05381	54.06957	49.6414
129.67552	58.06524	72.0566	114.65611	153.1952	80.84664	60.4398	87.99051
38.1357	25.49056	8.68139	36.25083	51.96908	35.97477	22.54975	38.64283
18.48165	8.92801	9.29006	25.04891	33.44782	21.05148	18.01122	32.46995
306.18292	129.58809	192.83926	207.88809	410.04773	186.70303	321.44656	313.82257
275.779	103.58024	172.90677	152.75192	276.78125	106.13673	194.62827	169.7586
431.972	178.1457	299.1141	251.27592	474.53903	221.92392	378.89963	323.97055
3712.6794	1805.3329	2264.4631	1793.6643	6366.365	3170.7327	5959.442	4754.532
136.94806	59.03806	138.87827	130.81471	185.87854	88.69203	212.4605	213.82433
571.11743	246.1832	372.29047	290.5257	758.7757	336.5294	670.1504	479.08493
307.9623	220.11057	409.72275	421.99777	685.8182	471.3831	280.78387	285.19205
206.35228	82.78991	152.63113	122.63291	205.26855	94.59731	231.9238	125.6071
823.4503	396.1224	600.41113	426.1423	1205.5084	609.9154	1356.4434	899.7334
33.81347	9.9805	42.76973	43.63169	36.23556	20.86777	46.05495	25.23648
